/ Department of AGRICULTURE DEPARTMENT,India,India Code,7c6a176b21041c140387bc29e8250e4b44def6a3.pdf,https://www.indiacode.nic.in/bitstream/123456789/12200/1/bihar_agriculturalandruralareadevelopmentagencyact_1978_03_-1979.pdf#search=null [1950 TO 2021],Act, 1979-02-05, 19793, Bihar,"Bihar Agricultural and Rural Area Development Agency Act, 1978","The Bihar Agricultural and Rural Area Development Agency Act, 1978",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of WATER RESOURCES DEPARTMENT,India,India Code,0ca87b989daa63cabca6c9667ca5a60a3f125c42.pdf,https://www.indiacode.nic.in/bitstream/123456789/5798/1/6-2018.pdf#search=null [1950 TO 2021],Act, 2018-05-15, 201806, Bihar,"Bihar Agricultural and Rural Area Development Agency (Repeal) Act, 2017","The Bihar Agricultural and Rural Area Development Agency (Repeal) Act, 2017",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Law Department,India,India Code,86cfb5aec514024e5933cfff5a1486d5e29e1abf.pdf,https://www.indiacode.nic.in/bitstream/123456789/14578/1/1988-25.pdf#search=null [1950 TO 2021],Act, 1989-03-17, 198825, West Bengal,,"The West Bengal Silkworm Seed, Cocoon And Silk Yarn ( Regulation Of Production, Supply, Distribution And Sale ) Act, 1988",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Handlooms, Textile and Sericulture Department",India,India Code,95fca8ce92511752913aada9c55eb2b58a21afd3.pdf,https://www.indiacode.nic.in/bitstream/123456789/13889/1/the_assam_sericulture_%28silk_worm_seed%2c_cocoon_and_silk_yarn_control%29_act%2c_1987._0.pdf#search=null [1950 TO 2021],Act, 1990-08-25, 199014, Assam,,"The ASSAM SERICULTURE (SILK-WORM SEED, COCOON AND SILK YARN CONTROL) ACT, 1987",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Handlooms, Handicrafts, Textiles and Khadi Department, Government of Tamil Nadu",India,India Code,8ce1464c9c431e925955ba69dccd02e30aed650e.pdf,https://www.indiacode.nic.in/bitstream/123456789/13317/1/the_tamil_nadu_silkworm_seed_act-1956.pdf#search=null [1950 TO 2021],Act, 1956-10-27, 195623, Tamil Nadu,,The Tamilndau Silkworm Seed (Production Supply and Distribution) Act 1956,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,ab35ca7b424b2dd24f1fee41391449c09dd49b86.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_TN_85_775_00004_00004_1553680134000&type=rule&filename=seedrules1958.pdf,Rule,11-06-1958,, Tamil Nadu,,"Madras Silkworm Seed (Production, Supply and Distribution) Rules, 1958",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,d201a1da80786f49b0d0e444569c07f2ad0131ec.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_TN_85_775_00004_00004_1553680134000&type=notification&filename=microsoft_word_-_seed_act_-notification.pdf,Notification,27-10-1956,, Tamil Nadu,,Silkworm Seed Act Notification,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Rural Development and Panchayati Raj,India,India Code,122ef816c13f8ecfd3b14a8236c9b54771a37c4b.pdf,https://www.indiacode.nic.in/bitstream/123456789/13471/1/the_manipur_rural_local_bodies_ombudsman_act%2c_2013.pdf#search=null [1950 TO 2021],Act, 2013-04-26, 20134, Manipur,"The Manipur Rural Local Bodies Ombudsman Act, 2013","The Manipur Rural Local Bodies Ombudsman Act, 2013",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Commerce & Industries Department,India,India Code,d2b4355e2f7b7cae18c368245b9fcb117c85f551.pdf,https://www.indiacode.nic.in/bitstream/123456789/7192/1/5%20of%201960%20%28E%29.pdf#search=null [1950 TO 2021],Act, 1960-02-12, 19605, Karnataka,"An Act to consolidate the laws providing for the regulation of the production, supply distribution and sale of silkworm seed cocoon and silk yarn  in the State of Karnataka","The KARNATAKA SILKWORM SEED, COCOON AND SILK YARN (REGULATION OF PRODUCTION, SUPPLY DISTRIBUTION AND SALE) ACT, 1959",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Rural Development/ Department of Rural Development,India,India Code,0921df7d3c3dc6fc6034036516a42941657f1383.pdf,https://www.indiacode.nic.in/bitstream/123456789/2088/1/a2007-23.pdf#search=null [1950 TO 2021],Act, 2007-05-11, 200723,Federal,"An Act to provide for the extension of the National Rural Employment Guarantee Act, 2005 to the State of Jammu and Kashmir.","The National Rural Employment Guarantee (Extension to Jammu and Kashmir) Act, 2007",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Animal Husbandry & Dairy Development & Fisheries Department,India,India Code,a02ee63130b2731dfce51a05a9d5f20a25ed8631.pdf,https://www.indiacode.nic.in/bitstream/123456789/16348/1/act_no_24_of_2006.pdf#search=null [1950 TO 2021],Act, 2006-04-21, 200624, Andhra Pradesh,AN ACT TO PROVIDE FOR REGULATING THE QUALITY OF AQUACULTURE SEED FOR SALE AND FOR MATTERS CONNECTED THEREWITH OR INCIDENTAL THERE TO.,"The Andhra Pradesh Aqua-culture Seed (Quality Control) Act, 2006.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Coal/,India,India Code,6ede6bdf5f9f789133776dba94feaa4bfe2547aa.pdf,https://www.indiacode.nic.in/bitstream/123456789/2146/1/A2015-11.pdf#search=null [1950 TO 2021],Act, 2015-03-30, 201511,Federal,"An Act to provide for allocation of coal mines and vesting of the right, title and interest in and over the land and mine infrastructure  together with mining leases to successful bidders and allottees with a view to ensure continuity in coal mining operations and production of coal, and for promoting optimum utilisation of coal resources consistent with the requirement of the country in national interest and for matters connected therewith or incidental thereto.","The Coal Mines (Special Provisions) Act, 2015",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,d001937861c537751c39b0a8758aa98530103616.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=rule&filename=CMSP+Rules%2C2014.pdf,Rule,11-12-2014,,Federal,,"The Coal Mines (Special Provisions) Rules, 2014",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,a8a46d7e59d6bbc86391ee9d4900f67f42144097.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=rule&filename=CMSP+Rules+Amendment+18.03.15.pdf,Rule,18-03-2015,,Federal,,"The Coal Mines (Special Provisions) Amendment Rules, 2015.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,97045d3b327166abf1d7187420679275f98b4caa.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=rule&filename=rule.pdf,Rule,29-05-2020,,Federal,,"The Coal Mines (Special Provisions) Amendment Rules, 2020",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,9941ebc4cd6c6bf5097927cf7aa57fa796541eaf.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=1.+3245E.pdf,Notification,19-12-2014,,Federal,,"Modification  in Schedule III of CMSP Act, 2015 [SO 3245(E) dtd 19.12.2014]",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,53df711398443d03991edc9af4816ddd456bba75.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=2.+428+E.pdf,Notification,11-02-2015,,Federal,,"Modification in Schedule III of CMSP Act, 2015 [SO 428(E) dated 11.02.2015]",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,51331e17e3111732da4fd32d6017840a146c00bb.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=3.+871+E.pdf,Notification,27-03-2015,,Federal,,Appointment of Designated Custodian under Section 18 (1) the CM(SP) Act [SO 871(E) dated 27.03.2015],https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,845d43f901f360cdf6d2da619f06a793c6f83092.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=4.+877+E.pdf,Notification,30-03-2015,,Federal,,Appointment of Designated Custodian under Section 18 (1) the CM(SP) Act [SO 877(E) dated 30.03.2015],https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,2138de90d804394348d774c4ea4116fb9cd2172e.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=5.+2704E.pdf,Notification,06-10-2015,,Federal,,"Modification in Schedule III of CMSP Act, 2015 [SO 2704(E) dated 06.10.2015]",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,e96d1525af6ca18d983822878a8c2cc0b3f75c03.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=6.+2848+E.pdf,Notification,16-10-2015,,Federal,,Corrigendum to Notification SO 2704 (E). [SO 2848(E) dated 16.10.2015],https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,dcb6d84b2912988e2f5d7222b1804120945b4a69.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=GSR+848%28E%29+dtd+10.11.2015.pdf,Notification,10-11-2015,,Federal,,Procedure of collecting auction proceed and amount realised from allotment by Nominated Authority.,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,7e6b0450ad66c155cad471915f727f7e411d8a2f.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=7.+997E.pdf,Notification,30-03-2017,,Federal,,"Modification in Schedule III of CMSP Act, 2015 [SO 997(E) dated 30.03.2017]",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,6eff5332ceab966d5b8e91a273f71bea5de8d774.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=8.+2741+E.pdf,Notification,22-08-2017,,Federal,,Addition of ‘Production of Fertilizer’ as Specified End Use. [SO 2741(E) dtd 22.08.2017] ,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,a37e07530d918b3020ed113fce5177a3969a0655.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=9.+1271E.pdf,Notification,21-03-2018,,Federal,,Appointment of Designated Custodian under Section 18 (1) the CM(SP) Act [SO 1271(E) dated 21.03.2018],https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,19408e6454f17899a80bca28095c04371d13dbd1.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=17.12.2019.pdf,Notification,17-12-2019,,Federal,," 	Modification in Schedule III of CMSP Act, 2015 SO 4477(E) dated 17.12.2019",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,c3c77940ed2d1a978e15849d48760e6af187e561.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_CEN_8_8_000010_201511_1517807328142&type=notification&filename=680%28e%29.pdf,Notification,13-02-2020,,Federal,,Appointment of Designated Custodian under Section 18(1) the CM(SP) Act. S.O. 680(E)),https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of RURAL DEVELOPMENT,India,India Code,6b9e179498940156168f268b4304e9c46c579055.pdf,https://www.indiacode.nic.in/bitstream/123456789/11722/1/rural_housing_board_english.pdf#search=null [1950 TO 2021],Act, 1983-10-12, 198327, Uttarakhand,,"The UTTAR PRADESH RURAL HOUSING BOARD ACT, 1982",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Rural Development and Panchayat,India,India Code,14f2a8d9a0add3b36da6f0e148211998e567bd04.pdf,https://www.indiacode.nic.in/bitstream/123456789/6930/1/the_mahatma_gandhi_national_rural_employment_guarantee_act%2c_2005.pdf#search=null [1950 TO 2021],Act, 2005-09-12, 200542, Punjab,,"The Mahatma Gandhi National Rural Employment Guarantee Act, 2005",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Rural Development Department, Government of Jharkhand",India,India Code,47e6906afd186194f30ec49d744378009a1902c6.pdf,https://www.indiacode.nic.in/bitstream/123456789/4649/1/a2005-42.pdf#search=null [1950 TO 2021],Act, 2005-09-05, 200542, Jharkhand,,"The Mahatma Gandhi National Rural Employement Guarantee Act, 2005",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Govt of Maharashtra/ Department of Revenue & Forest Department,India,India Code,646394772c335c89cb053a83946856113409aaf7.pdf,https://www.indiacode.nic.in/bitstream/123456789/16216/1/the_maharashtra_felling_of_trees_%28regulation%29_act%2c_1964.pdf#search=null [1950 TO 2021],Act, 1964-09-07, 196434, Maharashtra,"An Act to make better provision for regulating the felling of certain trees in the State of Maharashtra, for the purpose of the preservation thereof.","The Maharashtra Felling of Trees (Regulation) Act, 1964",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Industries/,India,India Code,44fef30d08c5e3503890e132ec4263c764c50711.pdf,https://www.indiacode.nic.in/bitstream/123456789/5412/1/the_himachal_pradesh_silkworm_seed_control_act%2c_1968.pdf#search=null [1950 TO 2021],Act, 1969-02-17, 196817, Himachal Pradesh,,"The Himachal Pradesh Silkworm Seed Control Act, 1968",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Panchayat and Rural Development Department,India,India Code,2722eccff832a43d8c776ba5921970393ebb1d87.pdf,https://www.indiacode.nic.in/bitstream/123456789/14871/1/the_assam_rural_development_cess_act%2c_1988.pdf#search=null [1950 TO 2021],Act, 1988-12-08, 19889, Assam,,"The ASSAM RURAL DEVELOPMENT CESS ACT, 1988",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Rural Development,India,India Code,81277d25395dfe9c66a5b3888a81724b257e5ffe.pdf,https://www.indiacode.nic.in/bitstream/123456789/15117/1/rural_housing_board_english.pdf#search=null [1950 TO 2021],Act, 1982-07-01, 198327, Uttar Pradesh,Rural Housing Board Act 1983,The Rural Housing Board Act 1983,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,cbaf851a3748370ae1d85ac9845e3a89d4718e9d.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_UP_88_496_00001_00001_1593779448083&type=rule&filename=uttar_pradesh_gramin_avas_parishad_%28loan_and_advances%29_rules%2C_1984.pdf,Rule,22-06-1984,, Uttar Pradesh,,uttar pradesh gramin awas parishad (loan and advance)Rules 1984,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture and Cooperation Department,India,India Code,73806e95b735fd7bb6854a476cc2e5b375f952d8.pdf,https://www.indiacode.nic.in/bitstream/123456789/16339/1/act_no_15_of_1956.pdf#search=null [1950 TO 2021],Act, 1956-09-01, 195615, Andhra Pradesh,AN ACT TO PROVIDE FOR THE REGULATION OF THE REARING OF SILKWORM SEED AND THE SALE/OR PURCHASE OF COCOONS IN THE STATE OF ANDHRA PRADESH.,"The Andhra Pradesh Silkworm Seed and Cocoon (Control) Act, 1956.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Law Department/ Department of Law Department,India,India Code,840f089574646fcbce48de78be3093843daf1a2b.pdf,https://www.indiacode.nic.in/bitstream/123456789/6414/1/the_meghalaya_tree_%28preservation%29_act%2c_1976_%28act_13_of_1976%29.pdf#search=null [1950 TO 2021],Act, 1976-10-09, 197613, Meghalaya,"An Act to make provisions for regulating the felling of trees for purpose of protection of catchment areas and soil from erosion and to preserve the special characteristics of the hilly areas as regards landscape, vegetal cover and climate and to provide for matters connected therewith and incidental thereto.","The Meghalaya Tree (Preservation) Act, 1976 (Act 13 of 1976)",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Panchayats, Rural Housing and Rural Development Department",India,India Code,617c34a0032d3ece7b4f5016ec9ddb5ec804e5b2.pdf,https://www.indiacode.nic.in/bitstream/123456789/6087/1/b-017.pdf#search=null [1950 TO 2021],Act, 1972-11-10, 197222, Gujarat,,"The Gujarat Rural Housing Board Act, 1972.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture and Cooperation,India,India Code,aed1edf09a965ddaae171073be5d8fd52e8ce114.pdf,https://www.indiacode.nic.in/bitstream/123456789/8100/1/act_24_of_2006.pdf#search=null [1950 TO 2021],Act, 2006-04-19, 200624, Telangana,An Act to provide for regulating the quality of Aqua-culture Seed for sale and for matters connected therewith or incidental thereto.,"The Telangana Aqua-culture Seed (Quality Control) Act, 2006.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture and Cooperation,India,India Code,ac59ae931d401b4d90abce8b821e3cd21f279d42.pdf,https://www.indiacode.nic.in/bitstream/123456789/8090/1/act_15_of_1956.pdf#search=null [1950 TO 2021],Act, 1956-08-31, 195615, Telangana,An Act to provide for the regulation of the rearing of silkworm seed in the State of Telangana.,"The Telangana Silkworm Seed and Cocoon (Control) Act, 1956.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Fisheries,India,India Code,098f398f4c2f97b9b9e3ebe3bea51edf01de5c2c.pdf,https://www.indiacode.nic.in/bitstream/123456789/15080/1/4%281%29%281%29.pdf#search=null [1950 TO 2021],Act, 2014-02-13, 20154, Kerala,,The Kerala Fish Seed Act 2014,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Fishery Department,India,India Code,2d581e128316096cf8e09a9c7fcd0e90d116778f.pdf,https://www.indiacode.nic.in/bitstream/123456789/5136/1/the_assam_fish_seed_act%2c_2005._0.pdf#search=null [1950 TO 2021],Act, 2005-05-17, 200514, Assam,,"The Assam Fish Seed Act, 2005",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,2ca6c9810461c49f2ebb8b323b3f3d7429220fb2.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_AS_58_533_00001_00001_1545376035815&type=rule&filename=1._fish_seed_rule_2010.pdf,Rule,08-12-2010,, Assam,,"Assam Fish Seed Rules, 2010",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
 Ministry of Coal/,India,India Code,dc944be01ddc6fde03a7c571c7c8c66931fb88f6.pdf,https://www.indiacode.nic.in/bitstream/123456789/1990/1/A2000-45.pdf#search=null [1950 TO 2021],Act, 2000-12-08, 200045,Federal,"An Act to empower the Central Government to direct the transfer of the land, or of the rights in or over land or of the right, title and interest in relation to a coal mine, coking coal mine or coke oven plant, vested in the Coal India Limited or in a subsidiary company to any subsidiary company of Coal India Limited or any other subsidiary company and to validate certain transfers of such land or rights.","The Coal India (Regulation of Transfers and Validation) Act, 2000",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Law,India,India Code,01a4553cb741449951dcec131a7640a01e760a94.pdf,https://www.indiacode.nic.in/bitstream/123456789/12407/1/4%281%29.pdf#search=null [1950 TO 2021],Act, 2015-01-01, 20154, Kerala,"The Kerala Fish Seed Act, 2014","The Kerala Fish Seed Act, 2014",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Agriculture Production Department,India,India Code,a999894915eaf4b8a321d2b6fd4bde7655d3a2a6.pdf,https://www.indiacode.nic.in/bitstream/123456789/9424/1/vegetable_seeds_act%2c_samvat_2009.pdf#search=null [1950 TO 2021],Act, 1951-07-08, 200912, Jammu and Kashmir,"An Act to provide for effective control of the production of, and  trade in, vegetable seeds.","The JAMMU AND KASHMIR VEGETABLE SEEDS ACT, SVT. 2009 (1952 A.D.) (Act No. XII of Svt. 2009)",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Water Resources Department,India,India Code,f1b554d920874b356262353b9971354d393ae31d.pdf,https://www.indiacode.nic.in/bitstream/123456789/16387/1/act_no_15_of_1984.pdf#search=null [1950 TO 2021],Act, 1984-03-22, 198415, Andhra Pradesh,"AN ACT TO PROVIDE FOR AN ACCELERATED INCREASE IN AGRICULTURE AND ALLIED PRODUCTION IN THE STATE OF ANDHRA PRADESH THROUGH A PROGRAMME OF COMPREHENSIVE AND SYSTEMATIC DEVELOPMENT ON SCIENTIFIC AND MODERN LINES OF COMMAND AREAS, COMPRISING MEASURES, FOR OPTIMUM USE OF LANDS AND WATER, PREVENTION OF LAND EROSION AND WATER LOGGING, IMPROVEMENT OF SOIL FERTILITY AND REGULATION OF CROPPING PATTERN, AND FOR PROPER MAINTENANCE AND UPKEEP OF IRRIGATION SYSTEMS IN THE STATE FOR ENSURING MAXIMUM BENEFITS TO THE CULTIVATORS UNDER THE COMMAND AREAS AND FOR THE MATTERS CONNECTED THEREWITH.","The Andhra Pradesh Irrigation Utilisation and Command Area Development Act, 1984.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Irrigation and Command Area Development,India,India Code,bf945ab80d2f3c77048e92e939ec5c80342f9615.pdf,https://www.indiacode.nic.in/bitstream/123456789/8662/1/act_15_of_1984.pdf#search=null [1950 TO 2021],Act, 1984-03-21, 198415, Telangana,"An Act to provide for an accelerated increase in agriculture and allied production in the State of Telangana through a programme of comprehensive and systematic development on scientific and modern lines of command areas, comprising measures, for optimum use of lands and water, prevention of land erosion and water logging, improvement of soil fertility and regulation of cropping pattern, and for proper maintenance and upkeep of irrigation systems in the State for ensuring maximum benefits to the cultivators under the command areas and for the matters connected therewith.","The Telangana Irrigation Utilisation and Command Area Development Act, 1984.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Water Resource Department, Government of Goa",India,India Code,441e4bd49a5b356829fb855a0269c6fc711a7866.pdf,https://www.indiacode.nic.in/bitstream/123456789/10526/1/ocra9-hum72.pdf#search=null [1950 TO 2021],Act, 1997-09-08, 199727, Goa,"to provide for accelerated increase in agricultural and allied production in the State of  Goa, through a programme of comprehensive and systematic development of  command areas on scientific and modern lines, comprising measures for optimum  use of land and water, prevention of land erosion and water logging, improvement of  soil fertility and regulation of cropping pattern, and for proper maintenance and upkeep of irrigation systems in the State of Goa for ensuring maximum benefits to the  cultivators under the command areas and for matters connected therewith.","The Goa Command Area Development Act, 1997",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,bf34d05e3390f62d47df911e3e90154cfa2b2c2c.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_GA_65_1216_00001_00001_1561356515050&type=rule&filename=ocrccada_rules.pdf,Rule,28-09-1998,, Goa,,"The Goa Command Area Development Rules, 1999",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Panchayat Raj & Rural Development Department,India,India Code,ae44c584abf69980e1f3a8e2edcf6ec437617463.pdf,https://www.indiacode.nic.in/bitstream/123456789/16566/1/act_no_10_of_2002.pdf#search=null [1950 TO 2021],Act, 2003-04-19, 200210, Andhra Pradesh,"AN ACT TO PROMOTE WATER CONSERVATION, AND TREE COVER AND REGULATE THE EXPLOITATION AND USE OF GROUND AND SURFACE WATER FOR PROTECTION AND CONSERVATION OF WATER SOURCES, LAND AND ENVIRONMENT AND MATTERS CONNECTED THEREWITH OR INCIDENTAL THERETO.","The Andhra Pradesh Water, Land and Trees Act, 2002.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
/ Department of Panchayat Raj and Rural Development,India,India Code,99fe2d63c68dabbe2690f3afd6a7b7ecc84a6321.pdf,https://www.indiacode.nic.in/bitstream/123456789/8587/1/act_10_of_2002.pdf#search=null [1950 TO 2021],Act, 2002-04-18, 200210, Telangana,"An Act to promote water conservation, and tree cover and regulate the exploitation and use of ground and surface water for protection and conservation of water sources, land and environment and matters connected therewith or incidental thereto.","The Telangana Water, Land and Trees Act, 2002.",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
"/ Department of Revenue Department, Government of Goa",India,India Code,ab633ef324ba7a871f1b2804ae6f2d047e337793.pdf,https://www.indiacode.nic.in/bitstream/123456789/12015/1/the_goa_land_use_%28regulation%29_act%2c_1991.pdf#search=null [1950 TO 2021],Act, 1991-02-19, 199103, Goa,to provide for regulation of use of agricultural land for non-agricultural purposes.,"The Goa Land Use (Regulation) Act, 1991",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
" Ministry of Andaman and Nicobar Administration/ Department of Andaman Public Works Department, A & N Admn",India,India Code,6b481fcac8579e4f631fba33c1c21f44abdd13e5.pdf,https://www.indiacode.nic.in/bitstream/123456789/16002/1/t%26cp_regulation.pdf#search=null [1950 TO 2021],Act, 1994-08-05, 199407, Andaman and Nicobar Islands,,"The ANDAMAN &amp; NICOBAR ISLANDS TOWN &amp;COUNTRY PLANNING REGULATION,1994",https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,4c1b2a861e86ed870f7434a20b5ec2ea635a26f7.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_AN_91_151_00002_00002_1611720895280&type=rule&filename=t_%26_cp_rules.pdf,Rule,28-09-2005,, Andaman and Nicobar Islands,,Andaman and Nicobar Islands Town and Country Planning Rules 2005,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,6cf04fd269c7ffe77c28f969d2f58bd142cb0d9d.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_AN_91_151_00002_00002_1611720895280&type=circular&filename=circular-_ol_rule_10%284%29_of_rule_1976.pdf,Circular,08-03-2018,, Andaman and Nicobar Islands,,Circular regarding being notified under Rule 10(4) of Official Language Rule 1976,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
,India,India Code,92f6011777c07f0acfb9f44f0c46a35574dbcb8e.pdf,https://upload.indiacode.nic.in/showfile?actid=AC_AN_91_151_00002_00002_1611720895280&type=circular&filename=circular-_rule_10%284%29_of_ol_rule_1976_software_secretariat.pdf,Circular,08-03-2018,, Andaman and Nicobar Islands,,Circular regarding installing Unicode software in computers of Secretariat ,https://www.indiacode.nic.in/handle/123456789/4934?view_type=search&sam_handle=123456789/2513
